"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.6140000000,23178050,1620850,0.0699300000,0.0368760000,5.1738000000,37.9581000000,0.0285950000,0.0095320000,7.3363407470,1620850.0000000000,21557200.0000000000,422162150.0000000000,2649250.0000000000
0.6139000000,23201350,1621750,0.0698990000,0.0386270000,5.1790000000,37.9792000000,0.0285950000,0.0095320000,7.3330885440,1621750.0000000000,21579600.0000000000,422139750.0000000000,2648350.0000000000
0.6138000000,23224650,1622650,0.0698680000,0.0386270000,5.1842000000,38.0003000000,0.0285950000,0.0095320000,7.3298363410,1622650.0000000000,21602000.0000000000,422117350.0000000000,2647450.0000000000
0.6137000000,23247600,1623550,0.0698370000,0.0392160000,5.1893000000,38.0214000000,0.0285950000,0.0095320000,7.3265841380,1623550.0000000000,21624050.0000000000,422095300.0000000000,2646550.0000000000
0.6136000000,23271100,1624450,0.0698050000,0.0382980000,5.1946000000,38.0424000000,0.0285950000,0.0095320000,7.3232270250,1624450.0000000000,21646650.0000000000,422072700.0000000000,2645650.0000000000
0.6135000000,23294600,1625350,0.0697740000,0.0382980000,5.1998000000,38.0635000000,0.0285950000,0.0095320000,7.3199748220,1625350.0000000000,21669250.0000000000,422050100.0000000000,2644750.0000000000
0.6134000000,23317950,1626250,0.0697420000,0.0385440000,5.2050000000,38.0846000000,0.0285950000,0.0095320000,7.3166177090,1626250.0000000000,21691700.0000000000,422027650.0000000000,2643850.0000000000
0.6133000000,23340950,1627200,0.0697140000,0.0413040000,5.2102000000,38.1068000000,0.0285950000,0.0095320000,7.3136802350,1627200.0000000000,21713750.0000000000,422005600.0000000000,2642900.0000000000
0.6132000000,23364550,1628100,0.0696820000,0.0381360000,5.2154000000,38.1279000000,0.0285950000,0.0095320000,7.3103231220,1628100.0000000000,21736450.0000000000,421982900.0000000000,2642000.0000000000
0.6131000000,23387550,1629000,0.0696520000,0.0391300000,5.2206000000,38.1490000000,0.0285950000,0.0095320000,7.3071758290,1629000.0000000000,21758550.0000000000,421960800.0000000000,2641100.0000000000
