"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.0686000000,1235800,102650,0.0830640000,0.0075760000,0.2759000000,76.4618000000,0.0008990000,0.0003000000,276.8800000000,102650.0000000000,1133150.0000000000,446722050.0000000000,31600.0000000000
0.0685000000,1242450,102700,0.0826590000,0.0075190000,0.2773000000,76.4991000000,0.0008990000,0.0003000000,275.5300000000,102700.0000000000,1139750.0000000000,446715450.0000000000,31550.0000000000
0.0684000000,1249150,102750,0.0822560000,0.0074630000,0.2788000000,76.5363000000,0.0008990000,0.0003000000,274.1866666670,102750.0000000000,1146400.0000000000,446708800.0000000000,31500.0000000000
0.0683000000,1255850,102800,0.0818570000,0.0074630000,0.2803000000,76.5736000000,0.0008990000,0.0003000000,272.8566666670,102800.0000000000,1153050.0000000000,446702150.0000000000,31450.0000000000
0.0682000000,1262650,102850,0.0814560000,0.0073530000,0.2818000000,76.6108000000,0.0008990000,0.0003000000,271.5200000000,102850.0000000000,1159800.0000000000,446695400.0000000000,31400.0000000000
0.0681000000,1269500,102900,0.0810560000,0.0072990000,0.2834000000,76.6480000000,0.0008990000,0.0003000000,270.1866666670,102900.0000000000,1166600.0000000000,446688600.0000000000,31350.0000000000
0.0680000000,1276500,102950,0.0806500000,0.0071430000,0.2849000000,76.6853000000,0.0008990000,0.0003000000,268.8333333330,102950.0000000000,1173550.0000000000,446681650.0000000000,31300.0000000000
0.0679000000,1283700,103000,0.0802370000,0.0069440000,0.2865000000,76.7225000000,0.0008990000,0.0003000000,267.4566666670,103000.0000000000,1180700.0000000000,446674500.0000000000,31250.0000000000
0.0678000000,1290700,103050,0.0798400000,0.0071430000,0.2881000000,76.7598000000,0.0008990000,0.0003000000,266.1333333330,103050.0000000000,1187650.0000000000,446667550.0000000000,31200.0000000000
0.0677000000,1297750,103100,0.0794450000,0.0070920000,0.2897000000,76.7970000000,0.0008990000,0.0003000000,264.8166666670,103100.0000000000,1194650.0000000000,446660550.0000000000,31150.0000000000
