SEED SIZE,AUDIENCE SIZE APROX
"1,162,000","17,296,000"
"1,163,000","17,304,000"
"1,164,000","17,312,000"
"1,165,000","17,320,000"
"1,166,000","17,328,000"
"1,167,000","17,336,000"
"1,168,000","17,344,000"
"1,169,000","17,352,000"
"1,170,000","17,360,000"
"1,171,000","17,368,000"
"1,172,000","17,376,000"
"1,173,000","17,384,000"
"1,174,000","17,392,000"
"1,175,000","17,400,000"
"1,176,000","17,408,000"
"1,177,000","17,416,000"
"1,178,000","17,424,000"
"1,179,000","17,432,000"
"1,180,000","17,440,000"
"1,181,000","17,448,000"
"1,182,000","17,456,000"
"1,183,000","17,464,000"
"1,184,000","17,472,000"
"1,185,000","17,480,000"
"1,186,000","17,488,000"
"1,187,000","17,496,000"
"1,188,000","17,504,000"
"1,189,000","17,512,000"
"1,190,000","17,520,000"
"1,191,000","17,528,000"
"1,192,000","17,536,000"
"1,193,000","17,544,000"
"1,194,000","17,552,000"
"1,195,000","17,560,000"
"1,196,000","17,568,000"
"1,197,000","17,576,000"
"1,198,000","17,584,000"
"1,199,000","17,592,000"
"1,200,000","17,600,000"
"1,201,000","17,608,000"
"1,202,000","17,616,000"
"1,203,000","17,624,000"
"1,204,000","17,632,000"
"1,205,000","17,640,000"
"1,206,000","17,648,000"
"1,207,000","17,656,000"
"1,208,000","17,664,000"
"1,209,000","17,672,000"
"1,210,000","17,680,000"
"1,211,000","17,688,000"
"1,212,000","17,696,000"
"1,213,000","17,704,000"
"1,214,000","17,712,000"
"1,215,000","17,720,000"
"1,216,000","17,728,000"
"1,217,000","17,736,000"
"1,218,000","17,744,000"
"1,219,000","17,752,000"
"1,220,000","17,760,000"
"1,221,000","17,768,000"
"1,222,000","17,776,000"
"1,223,000","17,784,000"
"1,224,000","17,792,000"
"1,225,000","17,800,000"
"1,226,000","17,808,000"
"1,227,000","17,816,000"
"1,228,000","17,824,000"
"1,229,000","17,832,000"
"1,230,000","17,840,000"
"1,231,000","17,848,000"
"1,232,000","17,856,000"
"1,233,000","17,864,000"
"1,234,000","17,872,000"
"1,235,000","17,880,000"
"1,236,000","17,888,000"
"1,237,000","17,896,000"
"1,238,000","17,904,000"
"1,239,000","17,912,000"
"1,240,000","17,920,000"
"1,241,000","17,928,000"
"1,242,000","17,936,000"
"1,243,000","17,944,000"
"1,244,000","17,952,000"
"1,245,000","17,960,000"
"1,246,000","17,968,000"
"1,247,000","17,976,000"
"1,248,000","17,984,000"
"1,249,000","17,992,000"
"1,250,000","18,000,000"
"1,251,000","18,008,000"
"1,252,000","18,016,000"
"1,253,000","18,024,000"
"1,254,000","18,032,000"
"1,255,000","18,040,000"
"1,256,000","18,048,000"
"1,257,000","18,056,000"
"1,258,000","18,064,000"
"1,259,000","18,072,000"
"1,260,000","18,080,000"
"1,261,000","18,088,000"
"1,262,000","18,096,000"
"1,263,000","18,104,000"
"1,264,000","18,112,000"
"1,265,000","18,120,000"
"1,266,000","18,128,000"
"1,267,000","18,136,000"
"1,268,000","18,144,000"
"1,269,000","18,152,000"
"1,270,000","18,160,000"
"1,271,000","18,168,000"
"1,272,000","18,176,000"
"1,273,000","18,184,000"
"1,274,000","18,192,000"
"1,275,000","18,200,000"
"1,276,000","18,208,000"
"1,277,000","18,216,000"
"1,278,000","18,224,000"
"1,279,000","18,232,000"
"1,280,000","18,240,000"
"1,281,000","18,248,000"
"1,282,000","18,256,000"
"1,283,000","18,264,000"
"1,284,000","18,272,000"
"1,285,000","18,280,000"
"1,286,000","18,288,000"
"1,287,000","18,296,000"
"1,288,000","18,304,000"
"1,289,000","18,312,000"
"1,290,000","18,320,000"
"1,291,000","18,328,000"
"1,292,000","18,336,000"
"1,293,000","18,344,000"
"1,294,000","18,352,000"
"1,295,000","18,360,000"
"1,296,000","18,368,000"
"1,297,000","18,376,000"
"1,298,000","18,384,000"
"1,299,000","18,392,000"
"1,300,000","18,400,000"
"1,301,000","18,408,000"
"1,302,000","18,416,000"
"1,303,000","18,424,000"
"1,304,000","18,432,000"
"1,305,000","18,440,000"
"1,306,000","18,448,000"
"1,307,000","18,456,000"
"1,308,000","18,464,000"
"1,309,000","18,472,000"
"1,310,000","18,480,000"
"1,311,000","18,488,000"
"1,312,000","18,496,000"
"1,313,000","18,504,000"
"1,314,000","18,512,000"
"1,315,000","18,520,000"
"1,316,000","18,528,000"
"1,317,000","18,536,000"
"1,318,000","18,544,000"
"1,319,000","18,552,000"
"1,320,000","18,560,000"
"1,321,000","18,568,000"
"1,322,000","18,576,000"
"1,323,000","18,584,000"
"1,324,000","18,592,000"
"1,325,000","18,600,000"
"1,326,000","18,608,000"
"1,327,000","18,616,000"
"1,328,000","18,624,000"
"1,329,000","18,632,000"
"1,330,000","18,640,000"
"1,331,000","18,648,000"
"1,332,000","18,656,000"
"1,333,000","18,664,000"
"1,334,000","18,672,000"
"1,335,000","18,680,000"
"1,336,000","18,688,000"
"1,337,000","18,696,000"
"1,338,000","18,704,000"
"1,339,000","18,712,000"
"1,340,000","18,720,000"
"1,341,000","18,728,000"
"1,342,000","18,736,000"
"1,343,000","18,744,000"
"1,344,000","18,752,000"
"1,345,000","18,760,000"
"1,346,000","18,768,000"
"1,347,000","18,776,000"
"1,348,000","18,784,000"
"1,349,000","18,792,000"
"1,350,000","18,800,000"
"1,351,000","18,808,000"
"1,352,000","18,816,000"
"1,353,000","18,824,000"
"1,354,000","18,832,000"
"1,355,000","18,840,000"
"1,356,000","18,848,000"
"1,357,000","18,856,000"
"1,358,000","18,864,000"
"1,359,000","18,872,000"
"1,360,000","18,880,000"
"1,361,000","18,888,000"
"1,362,000","18,896,000"
"1,363,000","18,904,000"
"1,364,000","18,912,000"
"1,365,000","18,920,000"
"1,366,000","18,928,000"
"1,367,000","18,936,000"
"1,368,000","18,944,000"
"1,369,000","18,952,000"
"1,370,000","18,960,000"
"1,371,000","18,968,000"
"1,372,000","18,976,000"
"1,373,000","18,984,000"
"1,374,000","18,992,000"
"1,375,000","19,000,000"
"1,376,000","19,008,000"
"1,377,000","19,016,000"
"1,378,000","19,024,000"
"1,379,000","19,032,000"
"1,380,000","19,040,000"
"1,381,000","19,048,000"
"1,382,000","19,056,000"
"1,383,000","19,064,000"
"1,384,000","19,072,000"
"1,385,000","19,080,000"
"1,386,000","19,088,000"
"1,387,000","19,096,000"
"1,388,000","19,104,000"
"1,389,000","19,112,000"
"1,390,000","19,120,000"
"1,391,000","19,128,000"
"1,392,000","19,136,000"
"1,393,000","19,144,000"
"1,394,000","19,152,000"
"1,395,000","19,160,000"
"1,396,000","19,168,000"
"1,397,000","19,176,000"
"1,398,000","19,184,000"
"1,399,000","19,192,000"
"1,400,000","19,200,000"
"1,401,000","19,208,000"
"1,402,000","19,216,000"
"1,403,000","19,224,000"
"1,404,000","19,232,000"
"1,405,000","19,240,000"
"1,406,000","19,248,000"
"1,407,000","19,256,000"
"1,408,000","19,264,000"
"1,409,000","19,272,000"
"1,410,000","19,280,000"
"1,411,000","19,288,000"
"1,412,000","19,296,000"
"1,413,000","19,304,000"
"1,414,000","19,312,000"
"1,415,000","19,320,000"
"1,416,000","19,328,000"
"1,417,000","19,336,000"
"1,418,000","19,344,000"
"1,419,000","19,352,000"
"1,420,000","19,360,000"
"1,421,000","19,368,000"
"1,422,000","19,376,000"
"1,423,000","19,384,000"
"1,424,000","19,392,000"
"1,425,000","19,400,000"
"1,426,000","19,408,000"
"1,427,000","19,416,000"
"1,428,000","19,424,000"
"1,429,000","19,432,000"
"1,430,000","19,440,000"
"1,431,000","19,448,000"
"1,432,000","19,456,000"
"1,433,000","19,464,000"
"1,434,000","19,472,000"
"1,435,000","19,480,000"
"1,436,000","19,488,000"
"1,437,000","19,496,000"
"1,438,000","19,504,000"
"1,439,000","19,512,000"
"1,440,000","19,520,000"
"1,441,000","19,528,000"
"1,442,000","19,536,000"
"1,443,000","19,544,000"
"1,444,000","19,552,000"
"1,445,000","19,560,000"
"1,446,000","19,568,000"
"1,447,000","19,576,000"
"1,448,000","19,584,000"
"1,449,000","19,592,000"
"1,450,000","19,600,000"
"1,451,000","19,608,000"
"1,452,000","19,616,000"
"1,453,000","19,624,000"
"1,454,000","19,632,000"
"1,455,000","19,640,000"
"1,456,000","19,648,000"
"1,457,000","19,656,000"
"1,458,000","19,664,000"
"1,459,000","19,672,000"
"1,460,000","19,680,000"
"1,461,000","19,688,000"
"1,462,000","19,696,000"
"1,463,000","19,704,000"
"1,464,000","19,712,000"
"1,465,000","19,720,000"
"1,466,000","19,728,000"
"1,467,000","19,736,000"
"1,468,000","19,744,000"
"1,469,000","19,752,000"
"1,470,000","19,760,000"
"1,471,000","19,768,000"
"1,472,000","19,776,000"
"1,473,000","19,784,000"
"1,474,000","19,792,000"
"1,475,000","19,800,000"
"1,476,000","19,808,000"
"1,477,000","19,816,000"
"1,478,000","19,824,000"
"1,479,000","19,832,000"
"1,480,000","19,840,000"
"1,481,000","19,848,000"
"1,482,000","19,856,000"
"1,483,000","19,864,000"
"1,484,000","19,872,000"
"1,485,000","19,880,000"
"1,486,000","19,888,000"
"1,487,000","19,896,000"
"1,488,000","19,904,000"
"1,489,000","19,912,000"
"1,490,000","19,920,000"
"1,491,000","19,928,000"
"1,492,000","19,936,000"
"1,493,000","19,944,000"
"1,494,000","19,952,000"
"1,495,000","19,960,000"
"1,496,000","19,968,000"
"1,497,000","19,976,000"
"1,498,000","19,984,000"
"1,499,000","19,992,000"
"1,500,000","20,000,000"
"1,501,000","20,008,000"
"1,502,000","20,016,000"
"1,503,000","20,024,000"
"1,504,000","20,032,000"
"1,505,000","20,040,000"
"1,506,000","20,048,000"
"1,507,000","20,056,000"
"1,508,000","20,064,000"
"1,509,000","20,072,000"
"1,510,000","20,080,000"
"1,511,000","20,088,000"
"1,512,000","20,096,000"
"1,513,000","20,104,000"
"1,514,000","20,112,000"
"1,515,000","20,120,000"
"1,516,000","20,128,000"
"1,517,000","20,136,000"
"1,518,000","20,144,000"
"1,519,000","20,152,000"
"1,520,000","20,160,000"
"1,521,000","20,168,000"
"1,522,000","20,176,000"
"1,523,000","20,184,000"
"1,524,000","20,192,000"
"1,525,000","20,200,000"
"1,526,000","20,208,000"
"1,527,000","20,216,000"
"1,528,000","20,224,000"
"1,529,000","20,232,000"
"1,530,000","20,240,000"
"1,531,000","20,248,000"
"1,532,000","20,256,000"
"1,533,000","20,264,000"
"1,534,000","20,272,000"
"1,535,000","20,280,000"
"1,536,000","20,288,000"
"1,537,000","20,296,000"
"1,538,000","20,304,000"
"1,539,000","20,312,000"
"1,540,000","20,320,000"
"1,541,000","20,328,000"
"1,542,000","20,336,000"
"1,543,000","20,344,000"
"1,544,000","20,352,000"
"1,545,000","20,360,000"
"1,546,000","20,368,000"
"1,547,000","20,376,000"
"1,548,000","20,384,000"
"1,549,000","20,392,000"
"1,550,000","20,400,000"
"1,551,000","20,408,000"
"1,552,000","20,416,000"
"1,553,000","20,424,000"
"1,554,000","20,432,000"
"1,555,000","20,440,000"
"1,556,000","20,448,000"
"1,557,000","20,456,000"
"1,558,000","20,464,000"
"1,559,000","20,472,000"
"1,560,000","20,480,000"
"1,561,000","20,488,000"
"1,562,000","20,496,000"
"1,563,000","20,504,000"
"1,564,000","20,512,000"
"1,565,000","20,520,000"
"1,566,000","20,528,000"
"1,567,000","20,536,000"
"1,568,000","20,544,000"
"1,569,000","20,552,000"
"1,570,000","20,560,000"
"1,571,000","20,568,000"
"1,572,000","20,576,000"
"1,573,000","20,584,000"
"1,574,000","20,592,000"
"1,575,000","20,600,000"
"1,576,000","20,608,000"
"1,577,000","20,616,000"
"1,578,000","20,624,000"
"1,579,000","20,632,000"
"1,580,000","20,640,000"
"1,581,000","20,648,000"
"1,582,000","20,656,000"
"1,583,000","20,664,000"
"1,584,000","20,672,000"
"1,585,000","20,680,000"
"1,586,000","20,688,000"
"1,587,000","20,696,000"
"1,588,000","20,704,000"
"1,589,000","20,712,000"
"1,590,000","20,720,000"
"1,591,000","20,728,000"
"1,592,000","20,736,000"
"1,593,000","20,744,000"
"1,594,000","20,752,000"
"1,595,000","20,760,000"
"1,596,000","20,768,000"
"1,597,000","20,776,000"
"1,598,000","20,784,000"
"1,599,000","20,792,000"
"1,600,000","20,800,000"
"1,601,000","20,808,000"
"1,602,000","20,816,000"
"1,603,000","20,824,000"
"1,604,000","20,832,000"
"1,605,000","20,840,000"
"1,606,000","20,848,000"
"1,607,000","20,856,000"
"1,608,000","20,864,000"
"1,609,000","20,872,000"
"1,610,000","20,880,000"
"1,611,000","20,888,000"
"1,612,000","20,896,000"
"1,613,000","20,904,000"
"1,614,000","20,912,000"
"1,615,000","20,920,000"
"1,616,000","20,928,000"
"1,617,000","20,936,000"
"1,618,000","20,944,000"
"1,619,000","20,952,000"
"1,620,000","20,960,000"
"1,621,000","20,968,000"
"1,622,000","20,976,000"
"1,623,000","20,984,000"
"1,624,000","20,992,000"
"1,625,000","21,000,000"
"1,626,000","21,008,000"
"1,627,000","21,016,000"
"1,628,000","21,024,000"
"1,629,000","21,032,000"
"1,630,000","21,040,000"
"1,631,000","21,048,000"
"1,632,000","21,056,000"
"1,633,000","21,064,000"
"1,634,000","21,072,000"
"1,635,000","21,080,000"
"1,636,000","21,088,000"
"1,637,000","21,096,000"
"1,638,000","21,104,000"
"1,639,000","21,112,000"
"1,640,000","21,120,000"
"1,641,000","21,128,000"
"1,642,000","21,136,000"
"1,643,000","21,144,000"
"1,644,000","21,152,000"
"1,645,000","21,160,000"
"1,646,000","21,168,000"
"1,647,000","21,176,000"
"1,648,000","21,184,000"
"1,649,000","21,192,000"
"1,650,000","21,200,000"
"1,651,000","21,208,000"
"1,652,000","21,216,000"
"1,653,000","21,224,000"
"1,654,000","21,232,000"
"1,655,000","21,240,000"
"1,656,000","21,248,000"
"1,657,000","21,256,000"
"1,658,000","21,264,000"
"1,659,000","21,272,000"
"1,660,000","21,280,000"
"1,661,000","21,288,000"
"1,662,000","21,296,000"
"1,663,000","21,304,000"
"1,664,000","21,312,000"
"1,665,000","21,320,000"
"1,666,000","21,328,000"
"1,667,000","21,336,000"
"1,668,000","21,344,000"
"1,669,000","21,352,000"
"1,670,000","21,360,000"
"1,671,000","21,368,000"
"1,672,000","21,376,000"
"1,673,000","21,384,000"
"1,674,000","21,392,000"
"1,675,000","21,400,000"
"1,676,000","21,408,000"
"1,677,000","21,416,000"
"1,678,000","21,424,000"
"1,679,000","21,432,000"
"1,680,000","21,440,000"
"1,681,000","21,448,000"
"1,682,000","21,456,000"
"1,683,000","21,464,000"
"1,684,000","21,472,000"
"1,685,000","21,480,000"
"1,686,000","21,488,000"
"1,687,000","21,496,000"
"1,688,000","21,504,000"
"1,689,000","21,512,000"
"1,690,000","21,520,000"
"1,691,000","21,528,000"
"1,692,000","21,536,000"
"1,693,000","21,544,000"
"1,694,000","21,552,000"
"1,695,000","21,560,000"
"1,696,000","21,568,000"
"1,697,000","21,576,000"
"1,698,000","21,584,000"
"1,699,000","21,592,000"
"1,700,000","21,600,000"
"1,701,000","21,608,000"
"1,702,000","21,616,000"
"1,703,000","21,624,000"
"1,704,000","21,632,000"
"1,705,000","21,640,000"
"1,706,000","21,648,000"
"1,707,000","21,656,000"
"1,708,000","21,664,000"
"1,709,000","21,672,000"
"1,710,000","21,680,000"
"1,711,000","21,688,000"
"1,712,000","21,696,000"
"1,713,000","21,704,000"
"1,714,000","21,712,000"
"1,715,000","21,720,000"
"1,716,000","21,728,000"
"1,717,000","21,736,000"
"1,718,000","21,744,000"
"1,719,000","21,752,000"
"1,720,000","21,760,000"
"1,721,000","21,768,000"
"1,722,000","21,776,000"
"1,723,000","21,784,000"
"1,724,000","21,792,000"
"1,725,000","21,800,000"
"1,726,000","21,808,000"
"1,727,000","21,816,000"
"1,728,000","21,824,000"
"1,729,000","21,832,000"
"1,730,000","21,840,000"
"1,731,000","21,848,000"
"1,732,000","21,856,000"
"1,733,000","21,864,000"
"1,734,000","21,872,000"
"1,735,000","21,880,000"
"1,736,000","21,888,000"
"1,737,000","21,896,000"
"1,738,000","21,904,000"
"1,739,000","21,912,000"
"1,740,000","21,920,000"
"1,741,000","21,928,000"
"1,742,000","21,936,000"
"1,743,000","21,944,000"
"1,744,000","21,952,000"
"1,745,000","21,960,000"
"1,746,000","21,968,000"
"1,747,000","21,976,000"
"1,748,000","21,984,000"
"1,749,000","21,992,000"
"1,750,000","22,000,000"
"1,751,000","22,008,000"
"1,752,000","22,016,000"
"1,753,000","22,024,000"
"1,754,000","22,032,000"
"1,755,000","22,040,000"
"1,756,000","22,048,000"
"1,757,000","22,056,000"
"1,758,000","22,064,000"
"1,759,000","22,072,000"
"1,760,000","22,080,000"
"1,761,000","22,088,000"
"1,762,000","22,096,000"
"1,763,000","22,104,000"
"1,764,000","22,112,000"
"1,765,000","22,120,000"
"1,766,000","22,128,000"
"1,767,000","22,136,000"
"1,768,000","22,144,000"
"1,769,000","22,152,000"
"1,770,000","22,160,000"
"1,771,000","22,168,000"
"1,772,000","22,176,000"
"1,773,000","22,184,000"
"1,774,000","22,192,000"
"1,775,000","22,200,000"
"1,776,000","22,208,000"
"1,777,000","22,216,000"
"1,778,000","22,224,000"
"1,779,000","22,232,000"
"1,780,000","22,240,000"
"1,781,000","22,248,000"
"1,782,000","22,256,000"
"1,783,000","22,264,000"
"1,784,000","22,272,000"
"1,785,000","22,280,000"
"1,786,000","22,288,000"
"1,787,000","22,296,000"
"1,788,000","22,304,000"
"1,789,000","22,312,000"
"1,790,000","22,320,000"
"1,791,000","22,328,000"
"1,792,000","22,336,000"
"1,793,000","22,344,000"
"1,794,000","22,352,000"
"1,795,000","22,360,000"
"1,796,000","22,368,000"
"1,797,000","22,376,000"
"1,798,000","22,384,000"
"1,799,000","22,392,000"
"1,800,000","22,400,000"
"1,801,000","22,408,000"
"1,802,000","22,416,000"
"1,803,000","22,424,000"
"1,804,000","22,432,000"
"1,805,000","22,440,000"
"1,806,000","22,448,000"
"1,807,000","22,456,000"
"1,808,000","22,464,000"
"1,809,000","22,472,000"
"1,810,000","22,480,000"
"1,811,000","22,488,000"
"1,812,000","22,496,000"
"1,813,000","22,504,000"
"1,814,000","22,512,000"
"1,815,000","22,520,000"
"1,816,000","22,528,000"
"1,817,000","22,536,000"
"1,818,000","22,544,000"
"1,819,000","22,552,000"
"1,820,000","22,560,000"
"1,821,000","22,568,000"
"1,822,000","22,576,000"
"1,823,000","22,584,000"
"1,824,000","22,592,000"
"1,825,000","22,600,000"
"1,826,000","22,608,000"
"1,827,000","22,616,000"
"1,828,000","22,624,000"
"1,829,000","22,632,000"
"1,830,000","22,640,000"
"1,831,000","22,648,000"
"1,832,000","22,656,000"
"1,833,000","22,664,000"
"1,834,000","22,672,000"
"1,835,000","22,680,000"
"1,836,000","22,688,000"
"1,837,000","22,696,000"
"1,838,000","22,704,000"
"1,839,000","22,712,000"
"1,840,000","22,720,000"
"1,841,000","22,728,000"
"1,842,000","22,736,000"
"1,843,000","22,744,000"
"1,844,000","22,752,000"
"1,845,000","22,760,000"
"1,846,000","22,768,000"
"1,847,000","22,776,000"
"1,848,000","22,784,000"
"1,849,000","22,792,000"
"1,850,000","22,800,000"
"1,851,000","22,808,000"
"1,852,000","22,816,000"
"1,853,000","22,824,000"
"1,854,000","22,832,000"
"1,855,000","22,840,000"
