"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.5209000000,23037750,1809550,0.0785470000,0.0392160000,5.1425000000,27.1729000000,0.0445950000,0.0148650000,5.2840228730,1809550.0000000000,21228200.0000000000,420101850.0000000000,4849850.0000000000
0.5208000000,23078750,1811150,0.0784770000,0.0390240000,5.1516000000,27.1969000000,0.0445950000,0.0148650000,5.2793138240,1811150.0000000000,21267600.0000000000,420062450.0000000000,4848250.0000000000
0.5207000000,23119450,1812800,0.0784100000,0.0405410000,5.1607000000,27.2217000000,0.0445950000,0.0148650000,5.2748065930,1812800.0000000000,21306650.0000000000,420023400.0000000000,4846600.0000000000
0.5206000000,23160400,1814350,0.0783380000,0.0378510000,5.1699000000,27.2449000000,0.0445950000,0.0148650000,5.2699630000,1814350.0000000000,21346050.0000000000,419984000.0000000000,4845050.0000000000
0.5205000000,23201000,1815950,0.0782700000,0.0394090000,5.1789000000,27.2690000000,0.0445950000,0.0148650000,5.2653884960,1815950.0000000000,21385050.0000000000,419945000.0000000000,4843450.0000000000
0.5204000000,23242000,1817600,0.0782030000,0.0402440000,5.1881000000,27.2938000000,0.0445950000,0.0148650000,5.2608812650,1817600.0000000000,21424400.0000000000,419905650.0000000000,4841800.0000000000
0.5203000000,23283150,1819150,0.0781320000,0.0376670000,5.1973000000,27.3170000000,0.0445950000,0.0148650000,5.2561049450,1819150.0000000000,21464000.0000000000,419866050.0000000000,4840250.0000000000
0.5202000000,23324600,1820850,0.0780660000,0.0410130000,5.2065000000,27.3426000000,0.0445950000,0.0148650000,5.2516649850,1820850.0000000000,21503750.0000000000,419826300.0000000000,4838550.0000000000
0.5201000000,23365850,1822450,0.0779960000,0.0387880000,5.2157000000,27.3666000000,0.0445950000,0.0148650000,5.2469559370,1822450.0000000000,21543400.0000000000,419786650.0000000000,4836950.0000000000
0.5200000000,23407350,1824050,0.0779260000,0.0385540000,5.2250000000,27.3906000000,0.0445950000,0.0148650000,5.2422468890,1824050.0000000000,21583300.0000000000,419746750.0000000000,4835350.0000000000
0.5199000000,23448450,1825650,0.0778580000,0.0389290000,5.2342000000,27.4146000000,0.0445950000,0.0148650000,5.2376723850,1825650.0000000000,21622800.0000000000,419707250.0000000000,4833750.0000000000
0.5198000000,23490050,1827250,0.0777880000,0.0384620000,5.2434000000,27.4387000000,0.0445950000,0.0148650000,5.2329633370,1827250.0000000000,21662800.0000000000,419667250.0000000000,4832150.0000000000
0.5197000000,23531900,1828900,0.0777200000,0.0394270000,5.2528000000,27.4634000000,0.0445950000,0.0148650000,5.2283888330,1828900.0000000000,21703000.0000000000,419627050.0000000000,4830500.0000000000
0.5196000000,23573650,1830500,0.0776500000,0.0383230000,5.2621000000,27.4875000000,0.0445950000,0.0148650000,5.2236797850,1830500.0000000000,21743150.0000000000,419586900.0000000000,4828900.0000000000
0.5195000000,23615300,1832050,0.0775790000,0.0372150000,5.2714000000,27.5107000000,0.0445950000,0.0148650000,5.2189034650,1832050.0000000000,21783250.0000000000,419546800.0000000000,4827350.0000000000
0.5194000000,23657100,1833600,0.0775070000,0.0370810000,5.2807000000,27.5340000000,0.0445950000,0.0148650000,5.2140598720,1833600.0000000000,21823500.0000000000,419506550.0000000000,4825800.0000000000
0.5193000000,23699000,1835250,0.0774400000,0.0393790000,5.2901000000,27.5588000000,0.0445950000,0.0148650000,5.2095526400,1835250.0000000000,21863750.0000000000,419466300.0000000000,4824150.0000000000
